TIPO,OFERTA,VALORES,VALORES_PROMO,RUA/AV,LOGRADOURO,LOCATION,CITY,STATE,AREA,QUARTO,GARAGEM,BANHEIRO,KEY,EXCLUSIVO,MOBILIADO,DATA_ANUNCIO,DATA_RETIRADA,LAT_STREET,LON_STREET,ALTO_PADRAO,AVALIA_IMOVEL_NO_NEGOCIO,PRONTO_PARA_MORAR,ALUGA_RAPIDO_SEM_FIADOR_OU_GARANTIAS,AUXI_PLUS
CASA COMERCIAL,ALUGAR,35000,1750,RUA,GIORDANO BRUNO,RIO BRANCO,PORTO ALEGRE,RS,120.0,0,1,0,233057,0.0,0,2023-08-05,-,-30.035129,-51.2065246,,,,,
LOJA,ALUGAR,15900,795,RUA,VINTE E QUATRO DE OUTUBRO,AUXILIADORA,PORTO ALEGRE,RS,70.0,0,0,0,230983,0.0,0,2023-08-05,-,-30.0279761,-51.2058778,,,,,
SALA/CONJUNTO COMERCIAL,ALUGAR,26000,1300,AVENIDA,JULIO DE CASTILHOS,CENTRO HISTORICO,PORTO ALEGRE,RS,84.0,0,0,0,231193,0.0,0,2023-08-05,-,-30.2372192,-50.236148,,,,,
SALA/CONJUNTO COMERCIAL,ALUGAR,3900,195,RUA,MOURA AZEVEDO,SAO GERALDO,PORTO ALEGRE,RS,25.0,0,0,0,228619,0.0,0,2023-08-05,-,-30.0113408,-51.2042437,,,,,
SALA/CONJUNTO COMERCIAL,ALUGAR,12000,600,RUA,BARAO DE CERRO LARGO,MENINO DEUS,PORTO ALEGRE,RS,31.0,0,0,0,230261,0.0,0,2023-08-05,-,-30.0645907,-51.2244882,,,,,
SALA/CONJUNTO COMERCIAL,ALUGAR,15900,795,RUA,FELIX DA CUNHA,FLORESTA,PORTO ALEGRE,RS,108.0,0,1,0,226851,0.0,1,2023-08-05,-,-30.0181669,-51.2023045,,,,,
SALA/CONJUNTO COMERCIAL,ALUGAR,21000,1260,RUA,GENERAL CAMARA,CENTRO HISTORICO,PORTO ALEGRE,RS,113.0,0,0,0,394220,0.0,0,2023-08-05,-,-30.0614614,-51.1025552,,,,,
SALA/CONJUNTO COMERCIAL,ALUGAR,17000,1020,AVENIDA,ASSIS BRASIL,PASSO DA AREIA,PORTO ALEGRE,RS,33.0,0,0,0,366300,0.0,0,2023-08-05,-,-29.9799682,-51.1144159,,,,,
SALA/CONJUNTO COMERCIAL,ALUGAR,15000,1050,RUA,RAMIRO BARCELOS,INDEPENDENCIA,PORTO ALEGRE,RS,46.0,0,0,0,418463,0.0,0,2023-08-05,-,-30.0287082,-51.2085122,,,,,
SALA/CONJUNTO COMERCIAL,ALUGAR,15000,1050,RUA,RAMIRO BARCELOS,MOINHOS DE VENTO,PORTO ALEGRE,RS,46.0,0,0,0,418616,0.0,0,2023-08-05,-,-30.0287082,-51.2085122,,,,,
SALA/CONJUNTO COMERCIAL,ALUGAR,15000,1050,RUA,RAMIRO BARCELOS,INDEPENDENCIA,PORTO ALEGRE,RS,46.0,0,0,0,418627,0.0,0,2023-08-05,-,-30.0287082,-51.2085122,,,,,
SALA/CONJUNTO COMERCIAL,ALUGAR,15000,1050,RUA,RAMIRO BARCELOS,INDEPENDENCIA,PORTO ALEGRE,RS,46.0,0,0,0,418629,0.0,0,2023-08-05,-,-30.0287082,-51.2085122,,,,,
LOJA,ALUGAR,32050,2244,AVENIDA,FARRAPOS,FLORESTA,PORTO ALEGRE,RS,109.0,0,0,0,419001,0.0,0,2023-08-05,-,-29.995022,-51.1885443,,,,,
OUTROS,ALUGAR,125000,8750,RUA,DOS ANDRADAS,CENTRO HISTORICO,PORTO ALEGRE,RS,110.0,0,0,0,403975,0.0,0,2023-08-05,-,-30.0296388,-51.2232103,,,,,
LOJA,ALUGAR,19000,1330,RUA,GENERAL ANDRADE NEVES,CENTRO HISTORICO,PORTO ALEGRE,RS,92.0,0,0,0,409980,0.0,0,2023-08-05,-,-30.0306284,-51.2287098,,,,,
SALA/CONJUNTO COMERCIAL,ALUGAR,9700,679,AVENIDA,TAQUARA,PETROPOLIS,PORTO ALEGRE,RS,38.0,0,0,0,361588,0.0,0,2023-08-05,-,-29.6282086,-50.8282846,,,,,
SALA/CONJUNTO COMERCIAL,ALUGAR,18000,1260,AVENIDA,ASSIS BRASIL,PASSO DA AREIA,PORTO ALEGRE,RS,31.0,0,0,0,334508,0.0,0,2023-08-05,-,-29.9799682,-51.1144159,,,,,
SALA/CONJUNTO COMERCIAL,ALUGAR,7500,525,RUA,GENERAL ANDRADE NEVES,CENTRO HISTORICO,PORTO ALEGRE,RS,33.0,0,0,0,265750,0.0,0,2023-08-05,-,-30.0306284,-51.2287098,,,,,
PAVILHAO,ALUGAR,89000,6230,AVENIDA,JOAO ELUSTONDO FILHO,SARANDI,PORTO ALEGRE,RS,750.0,0,6,0,262033,0.0,0,2023-08-05,-,-29.985247,-51.1092939,,,,,
PREDIO,ALUGAR,120000,8500,RUA,BUARQUE DE MACEDO,SAO GERALDO,PORTO ALEGRE,RS,500.0,0,0,0,402738,0.0,0,2023-08-05,-,-30.0124286,-51.1995296,,,,,
SALA/CONJUNTO COMERCIAL,ALUGAR,28000,2016,PRACA,MARECHAL DEODORO,CENTRO HISTORICO,PORTO ALEGRE,RS,74.0,0,0,0,414583,0.0,0,2023-08-05,-,-30.03285535,-51.23012336743611,,,,,
SALA/CONJUNTO COMERCIAL,ALUGAR,26000,1950,RUA,DOUTOR JOAO INACIO,NAVEGANTES,PORTO ALEGRE,RS,307.0,0,2,0,411991,0.0,0,2023-08-05,-,-29.9912912,-51.0735886,,,,,
LOJA,ALUGAR,200000,15000,AVENIDA,BENJAMIN CONSTANT,SAO GERALDO,PORTO ALEGRE,RS,180.0,0,5,0,412770,0.0,0,2023-08-05,-,-30.0139662,-51.1952202,,,,,
LOJA,ALUGAR,160000,12800,AVENIDA,GOETHE,MOINHOS DE VENTO,PORTO ALEGRE,RS,250.0,0,0,0,402318,0.0,0,2023-08-05,-,-30.027087,-51.199371,,,,,
PREDIO,ALUGAR,92000,7360,AVENIDA,TAQUARA,PROTASIO ALVES,PORTO ALEGRE,RS,317.0,0,3,0,400965,0.0,0,2023-08-05,-,-29.6282086,-50.8282846,,,,,
SALA/CONJUNTO COMERCIAL,ALUGAR,9200,736,AVENIDA,PROTASIO ALVES,PETROPOLIS,PORTO ALEGRE,RS,48.0,0,1,0,401044,0.0,0,2023-08-05,-,-30.0399646,-51.1714215,,,,,
SALA/CONJUNTO COMERCIAL,ALUGAR,15000,1200,RUA,CASTRO ALVES,INDEPENDENCIA,PORTO ALEGRE,RS,37.0,0,0,0,409293,0.0,0,2023-08-05,-,-30.0310452,-51.2041981,,,,,
LOJA,ALUGAR,18000,1440,RUA,ROQUE GONZALES,JARDIM BOTANICO,PORTO ALEGRE,RS,60.0,0,1,0,393625,0.0,0,2023-08-05,-,-30.1152904,-51.1021933,,,,,
LOJA,ALUGAR,18000,1440,RUA,ROQUE GONZALES,JARDIM BOTANICO,PORTO ALEGRE,RS,41.0,0,1,0,393654,0.0,0,2023-08-05,-,-30.1152904,-51.1021933,,,,,
LOJA,ALUGAR,18000,1440,RUA,ROQUE GONZALES,JARDIM BOTANICO,PORTO ALEGRE,RS,60.0,0,1,0,393676,0.0,0,2023-08-05,-,-30.1152904,-51.1021933,,,,,
SALA/CONJUNTO COMERCIAL,ALUGAR,11000,880,RUA,GENERAL VITORINO,CENTRO HISTORICO,PORTO ALEGRE,RS,78.0,0,0,0,373821,0.0,0,2023-08-05,-,-30.0282151,-51.0534922,,,,,
SALA/CONJUNTO COMERCIAL,ALUGAR,4000,320,RUA,VISCONDE DO HERVAL,MENINO DEUS,PORTO ALEGRE,RS,37.0,0,0,0,364009,0.0,0,2023-08-05,-,-30.0530369,-51.2247193,,,,,
SALA/CONJUNTO COMERCIAL,ALUGAR,17000,1360,AVENIDA,ASSIS BRASIL,PASSO DA AREIA,PORTO ALEGRE,RS,34.0,0,0,0,308712,0.0,0,2023-08-05,-,-29.9799682,-51.1144159,,,,,
LOJA,ALUGAR,38000,3040,AVENIDA,FARRAPOS,FLORESTA,PORTO ALEGRE,RS,285.0,0,0,0,272114,0.0,0,2023-08-05,-,-29.995022,-51.1885443,,,,,
SALA/CONJUNTO COMERCIAL,ALUGAR,9000,720,AVENIDA,CARLOS GOMES,AUXILIADORA,PORTO ALEGRE,RS,36.0,0,0,0,298670,0.0,0,2023-08-05,-,-30.0373718,-51.1744218,,,,,
SALA/CONJUNTO COMERCIAL,ALUGAR,8000,640,RUA,DOUTORA RITA LOBATO,PRAIA DE BELAS,PORTO ALEGRE,RS,42.0,0,0,0,258327,0.0,0,2023-08-05,-,-30.0454551,-51.2285595,,,,,
SALA/CONJUNTO COMERCIAL,ALUGAR,7000,560,RUA,VIGARIO JOSE INACIO,CENTRO HISTORICO,PORTO ALEGRE,RS,28.0,0,0,0,230942,0.0,0,2023-08-05,-,-29.5676459,-50.7909134,,,,,
LOJA,ALUGAR,8000,640,RUA,BANCO INGLES,SANTA TEREZA,PORTO ALEGRE,RS,30.0,0,0,0,226949,0.0,0,2023-08-05,-,-30.07311,-51.2247178,,,,,
LOJA,ALUGAR,65000,5525,AVENIDA,DA AZENHA,AZENHA,PORTO ALEGRE,RS,130.0,0,0,0,345868,0.0,0,2023-08-05,-,-30.0477,-51.2135798,,,,,
SALA/CONJUNTO COMERCIAL,ALUGAR,12000,1020,RUA,DOUTORA RITA LOBATO,PRAIA DE BELAS,PORTO ALEGRE,RS,60.0,0,0,0,325180,0.0,0,2023-08-05,-,-30.0454551,-51.2285595,,,,,
SALA/CONJUNTO COMERCIAL,ALUGAR,6900,587,RUA,DOUTORA RITA LOBATO,PRAIA DE BELAS,PORTO ALEGRE,RS,27.0,0,0,0,276379,0.0,0,2023-08-05,-,-30.0454551,-51.2285595,,,,,
SALA/CONJUNTO COMERCIAL,ALUGAR,70000,5950,PRACA,QUINZE DE NOVEMBRO,CENTRO HISTORICO,PORTO ALEGRE,RS,170.0,0,0,0,296361,0.0,1,2023-08-05,-,-30.028453550000002,-51.22724002054571,,,,,
LOJA,ALUGAR,95000,8075,RUA,GENERAL CALDWELL,MENINO DEUS,PORTO ALEGRE,RS,387.0,0,2,0,297843,0.0,0,2023-08-05,-,-30.0516307,-51.2148543,,,,,
SALA/CONJUNTO COMERCIAL,ALUGAR,6000,510,RUA,DOUTORA RITA LOBATO,PRAIA DE BELAS,PORTO ALEGRE,RS,15.0,0,0,0,228973,0.0,0,2023-08-05,-,-30.0454551,-51.2285595,,,,,
SALA/CONJUNTO COMERCIAL,ALUGAR,5900,502,AVENIDA,TERESOPOLIS,TERESOPOLIS,PORTO ALEGRE,RS,28.0,0,0,0,228415,0.0,0,2023-08-05,-,-30.0823909,-51.2133095,,,,,
SALA/CONJUNTO COMERCIAL,ALUGAR,28900,2544,RUA,GOMES JARDIM,SANTANA,PORTO ALEGRE,RS,35.0,0,0,0,402685,0.0,0,2023-08-05,-,-30.048605,-51.2056502,,,,,
LOJA,ALUGAR,95000,8550,AVENIDA,DA AZENHA,AZENHA,PORTO ALEGRE,RS,300.0,1,0,1,408273,0.0,0,2023-08-05,-,-30.0477,-51.2135798,,,,,
SALA/CONJUNTO COMERCIAL,ALUGAR,15000,1350,RUA,JOAO ABBOTT,PETROPOLIS,PORTO ALEGRE,RS,70.0,0,0,0,388777,0.0,0,2023-08-05,-,-30.0410076,-51.1834698,,,,,
SALA/CONJUNTO COMERCIAL,ALUGAR,15000,1350,RUA,CORONEL APARICIO BORGES,GLORIA,PORTO ALEGRE,RS,34.0,0,0,0,377943,0.0,0,2023-08-05,-,-30.0763012,-51.2058639,,,,,
SALA/CONJUNTO COMERCIAL,ALUGAR,12000,1080,AVENIDA,CARLOS GOMES,AUXILIADORA,PORTO ALEGRE,RS,25.0,0,0,0,378305,0.0,0,2023-08-05,-,-30.0373718,-51.1744218,,,,,
SALA/CONJUNTO COMERCIAL,ALUGAR,15000,1350,RUA,FERNANDES VIEIRA,BOM FIM,PORTO ALEGRE,RS,93.0,0,0,0,309198,0.0,0,2023-08-05,-,-30.0345107,-51.2109966,,,,,
SALA/CONJUNTO COMERCIAL,ALUGAR,15000,1350,AVENIDA,ASSIS BRASIL,PASSO DA AREIA,PORTO ALEGRE,RS,34.0,0,0,0,309332,0.0,0,2023-08-05,-,-29.9799682,-51.1144159,,,,,
SALA/CONJUNTO COMERCIAL,ALUGAR,23000,2070,AVENIDA,GETULIO VARGAS,MENINO DEUS,PORTO ALEGRE,RS,121.0,0,0,0,316014,0.0,0,2023-08-05,-,-29.6526379,-50.5738717,,,,,
SALA/CONJUNTO COMERCIAL,ALUGAR,16900,1521,AVENIDA,PROTASIO ALVES,RIO BRANCO,PORTO ALEGRE,RS,80.0,0,0,0,325576,0.0,0,2023-08-05,-,-30.0399646,-51.1714215,,,,,
SALA/CONJUNTO COMERCIAL,ALUGAR,13000,1170,RUA,BARAO DO GRAVATAI,MENINO DEUS,PORTO ALEGRE,RS,50.0,0,1,0,325651,0.0,0,2023-08-05,-,-30.0443239,-51.2258336,,,,,
SALA/CONJUNTO COMERCIAL,ALUGAR,27900,2511,RUA,PROFESSOR DUPLAN,RIO BRANCO,PORTO ALEGRE,RS,112.0,0,0,0,311258,0.0,0,2023-08-05,-,-30.0384424,-51.2008121,,,,,
SALA/CONJUNTO COMERCIAL,ALUGAR,6500,585,AVENIDA,BORGES DE MEDEIROS,CENTRO HISTORICO,PORTO ALEGRE,RS,40.0,0,0,0,286239,0.0,0,2023-08-05,-,-29.6611245,-50.5844571,,,,,
LOJA,ALUGAR,45000,4050,RUA,MARIANTE,RIO BRANCO,PORTO ALEGRE,RS,69.0,0,0,0,242034,0.0,0,2023-08-05,-,-30.0375651,-51.2039987,,,,,
SALA/CONJUNTO COMERCIAL,ALUGAR,14800,1100,AVENIDA,ASSIS BRASIL,JARDIM LINDOIA,PORTO ALEGRE,RS,21.0,0,1,1,423760,0.0,0,2023-08-05,-,-29.9799682,-51.1144159,,,,,
SALA/CONJUNTO COMERCIAL,ALUGAR,7200,684,RUA,BARAO DE CERRO LARGO,MENINO DEUS,PORTO ALEGRE,RS,24.0,0,0,0,323830,0.0,0,2023-08-05,-,-30.0645907,-51.2244882,,,,,
SALA/CONJUNTO COMERCIAL,ALUGAR,14000,1330,RUA,RAMIRO BARCELOS,FLORESTA,PORTO ALEGRE,RS,38.0,0,1,0,229839,0.0,0,2023-08-05,-,-30.0287082,-51.2085122,,,,,
SALA/CONJUNTO COMERCIAL,ALUGAR,11130,750,PRACA,OSVALDO CRUZ,CENTRO HISTORICO,PORTO ALEGRE,RS,35.0,0,0,1,431297,0.0,0,2023-08-05,-,-30.0264432,-51.22270946829152,,,,,
LOJA,ALUGAR,24400,2250,AVENIDA,PROTASIO ALVES,PETROPOLIS,PORTO ALEGRE,RS,78.0,0,0,1,391293,0.0,0,2023-08-05,-,-30.0399646,-51.1714215,,,,,
LOJA,ALUGAR,79000,7900,AVENIDA,IPIRANGA,JARDIM BOTANICO,PORTO ALEGRE,RS,184.0,0,0,0,413525,0.0,0,2023-08-05,-,-30.0554878,-51.1692291,,,,,
SALA/CONJUNTO COMERCIAL,ALUGAR,19540,1571,AVENIDA,ASSIS BRASIL,JARDIM LINDOIA,PORTO ALEGRE,RS,26.0,0,0,0,385999,0.0,0,2023-08-05,-,-29.9799682,-51.1144159,,,,,
SALA/CONJUNTO COMERCIAL,ALUGAR,24360,1500,RUA,DOS ANDRADAS,CENTRO HISTORICO,PORTO ALEGRE,RS,55.0,0,0,0,380001,0.0,0,2023-08-05,-,-30.0296388,-51.2232103,,,,,
SALA/CONJUNTO COMERCIAL,ALUGAR,10100,350,RUA,DOS ANDRADAS,CENTRO HISTORICO,PORTO ALEGRE,RS,46.0,0,0,0,296887,0.0,0,2023-08-05,-,-30.0296388,-51.2232103,,,,,
LOJA,ALUGAR,47260,4300,AVENIDA,DA AZENHA,AZENHA,PORTO ALEGRE,RS,140.0,0,0,0,241294,0.0,0,2023-08-05,-,-30.0477,-51.2135798,,,,,
LOJA,ALUGAR,85000,9000,RUA,JOAO ABBOTT,PETROPOLIS,PORTO ALEGRE,RS,500.0,0,0,0,402316,0.0,0,2023-08-05,-,-30.0410076,-51.1834698,,,,,
SALA/CONJUNTO COMERCIAL,ALUGAR,14480,930,AVENIDA,CORONEL LUCAS DE OLIVEIRA,PETROPOLIS,PORTO ALEGRE,RS,25.0,0,0,0,342851,0.0,0,2023-08-05,-,-30.0394093,-51.1944332,,,,,
SALA/CONJUNTO COMERCIAL,ALUGAR,45500,3800,AVENIDA,PADRE CACIQUE,CRISTAL,PORTO ALEGRE,RS,35.0,0,1,0,398397,0.0,0,2023-08-05,-,-30.0771014,-51.2446466,,,,,
LOJA,ALUGAR,79670,5000,AVENIDA,ASSIS BRASIL,PASSO DA AREIA,PORTO ALEGRE,RS,213.0,0,0,0,388770,0.0,0,2023-08-05,-,-29.9799682,-51.1144159,,,,,
SALA/CONJUNTO COMERCIAL,ALUGAR,29150,2300,RUA,LUCIANA DE ABREU,MOINHOS DE VENTO,PORTO ALEGRE,RS,42.0,0,1,0,366858,0.0,0,2023-08-05,-,-30.0248094,-51.203114,,,,,
PAVILHAO,ALUGAR,7800,650,RUA,COMENDADOR CORUJA,FLORESTA,PORTO ALEGRE,RS,55.0,0,0,1,374684,0.0,0,2023-08-05,-,-30.0232799,-51.2146342,,,,,
SALA/CONJUNTO COMERCIAL,ALUGAR,44170,3589,AVENIDA,CARLOS GOMES,AUXILIADORA,PORTO ALEGRE,RS,41.0,0,1,0,346658,0.0,0,2023-08-05,-,-30.0373718,-51.1744218,,,,,
SALA/CONJUNTO COMERCIAL,ALUGAR,41640,2800,AVENIDA,IPIRANGA,PRAIA DE BELAS,PORTO ALEGRE,RS,54.0,0,0,0,353978,0.0,0,2023-08-05,-,-30.0554878,-51.1692291,,,,,
LOJA,ALUGAR,14240,1000,AVENIDA,DA AZENHA,AZENHA,PORTO ALEGRE,RS,90.0,0,0,0,360524,0.0,0,2023-08-05,-,-30.0477,-51.2135798,,,,,
SALA/CONJUNTO COMERCIAL,ALUGAR,13550,850,AVENIDA,MONTENEGRO,PETROPOLIS,PORTO ALEGRE,RS,27.0,0,0,0,360917,0.0,0,2023-08-05,-,-30.0408216,-51.1819176,,,,,
SALA/CONJUNTO COMERCIAL,ALUGAR,22990,1400,RUA,MOSTARDEIRO,RIO BRANCO,PORTO ALEGRE,RS,50.0,0,1,0,360929,0.0,0,2023-08-05,-,-30.0830345,-51.0500728,,,,,
SALA/CONJUNTO COMERCIAL,ALUGAR,12950,600,RUA,PROFESSOR ANNES DIAS,CENTRO HISTORICO,PORTO ALEGRE,RS,30.0,0,0,0,355620,0.0,0,2023-08-05,-,-30.0313728,-51.2235576,,,,,
SALA/CONJUNTO COMERCIAL,ALUGAR,18060,1200,RUA,VINTE E QUATRO DE OUTUBRO,MOINHOS DE VENTO,PORTO ALEGRE,RS,30.0,0,0,0,356815,0.0,0,2023-08-05,-,-30.0279761,-51.2058778,,,,,
SALA/CONJUNTO COMERCIAL,ALUGAR,37670,2827,AVENIDA,SOLEDADE,PETROPOLIS,PORTO ALEGRE,RS,42.0,0,1,0,345014,0.0,0,2023-08-05,-,-30.0369183,-51.1819551,,,,,
SALA/CONJUNTO COMERCIAL,ALUGAR,130010,12000,RUA,RAMIRO BARCELOS,INDEPENDENCIA,PORTO ALEGRE,RS,412.0,0,0,0,320221,0.0,0,2023-08-05,-,-30.0287082,-51.2085122,,,,,
SALA/CONJUNTO COMERCIAL,ALUGAR,13770,950,RUA,PROFESSOR ANNES DIAS,CENTRO HISTORICO,PORTO ALEGRE,RS,40.0,0,0,0,336694,0.0,0,2023-08-05,-,-30.0313728,-51.2235576,,,,,
SALA/CONJUNTO COMERCIAL,ALUGAR,15440,900,RUA,DOS ANDRADAS,CENTRO HISTORICO,PORTO ALEGRE,RS,56.0,0,0,0,349041,0.0,0,2023-08-05,-,-30.0296388,-51.2232103,,,,,
SALA/CONJUNTO COMERCIAL,ALUGAR,10490,700,AVENIDA,OTAVIO ROCHA,CENTRO HISTORICO,PORTO ALEGRE,RS,32.0,0,0,0,349855,0.0,0,2023-08-05,-,-30.028205,-51.2237342,,,,,
SALA/CONJUNTO COMERCIAL,ALUGAR,26030,1750,AVENIDA,GETULIO VARGAS,MENINO DEUS,PORTO ALEGRE,RS,51.0,0,0,0,281536,0.0,0,2023-08-05,-,-29.6526379,-50.5738717,,,,,
SALA/CONJUNTO COMERCIAL,ALUGAR,38740,3000,RUA,DOS ANDRADAS,CENTRO HISTORICO,PORTO ALEGRE,RS,102.0,0,0,0,299106,0.0,0,2023-08-05,-,-30.0296388,-51.2232103,,,,,
SALA/CONJUNTO COMERCIAL,ALUGAR,14650,1200,AVENIDA,SATURNINO DE BRITO,VILA JARDIM,PORTO ALEGRE,RS,72.0,0,0,0,302788,0.0,0,2023-08-05,-,-30.0391367,-51.1540502,,,,,
SALA/CONJUNTO COMERCIAL,ALUGAR,11420,700,RUA,DOS ANDRADAS,CENTRO HISTORICO,PORTO ALEGRE,RS,52.0,0,0,0,304405,0.0,0,2023-08-05,-,-30.0296388,-51.2232103,,,,,
SALA/CONJUNTO COMERCIAL,ALUGAR,18320,1290,RUA,JOSE DE ALENCAR,MENINO DEUS,PORTO ALEGRE,RS,33.0,0,1,0,265979,0.0,0,2023-08-05,-,-30.0602814,-51.2241287,,,,,
SALA/CONJUNTO COMERCIAL,ALUGAR,33290,3000,AVENIDA,PROTASIO ALVES,PETROPOLIS,PORTO ALEGRE,RS,34.0,0,0,0,297212,0.0,1,2023-08-05,-,-30.0399646,-51.1714215,,,,,
OUTROS,ALUGAR,38370,3800,AVENIDA,PERNAMBUCO,NAVEGANTES,PORTO ALEGRE,RS,45.0,0,0,0,260100,0.0,0,2023-08-05,-,-30.0132534,-51.2024532,,,,,
SALA/CONJUNTO COMERCIAL,ALUGAR,7480,500,RUA,DOS ANDRADAS,CENTRO HISTORICO,PORTO ALEGRE,RS,22.0,0,0,0,228945,0.0,0,2023-08-05,-,-30.0296388,-51.2232103,,,,,
PREDIO,ALUGAR,37210,3100,RUA,VOLUNTARIOS DA PATRIA,FLORESTA,PORTO ALEGRE,RS,166.0,0,0,0,230554,0.0,0,2023-08-05,-,-30.0079532,-51.2092338,,,,,
LOJA,ALUGAR,11540,1000,RUA,ANCHIETA,TERESOPOLIS,PORTO ALEGRE,RS,60.0,0,0,0,355415,0.0,0,2023-08-05,-,-30.0722554,-51.2078613,,,,,
SALA/CONJUNTO COMERCIAL,ALUGAR,15720,780,AVENIDA,ERICO VERISSIMO,MENINO DEUS,PORTO ALEGRE,RS,37.0,0,0,0,329713,0.0,1,2023-08-05,-,-30.0444453,-51.2203463,,,,,
SALA/CONJUNTO COMERCIAL,ALUGAR,9900,800,AVENIDA,JOAO WALLIG,PASSO DA AREIA,PORTO ALEGRE,RS,47.0,0,0,1,412941,0.0,0,2023-08-05,-,-30.01344,-51.1649076,,,,,
SALA/CONJUNTO COMERCIAL,ALUGAR,8900,540,AVENIDA,TAQUARA,PETROPOLIS,PORTO ALEGRE,RS,30.0,0,0,0,323160,0.0,0,2023-08-05,-,-29.6282086,-50.8282846,,,,,
SALA/CONJUNTO COMERCIAL,ALUGAR,13330,900,RUA,GENERAL LIMA E SILVA,CENTRO HISTORICO,PORTO ALEGRE,RS,28.0,0,0,1,431949,0.0,0,2023-08-05,-,-30.0402042,-51.2190355,,,,,
SALA/CONJUNTO COMERCIAL,ALUGAR,72580,4500,RUA,MOSTARDEIRO,MOINHOS DE VENTO,PORTO ALEGRE,RS,100.0,0,4,2,432278,0.0,0,2023-08-05,-,-30.0830345,-51.0500728,,,,,
SALA/CONJUNTO COMERCIAL,ALUGAR,33050,2500,RUA,GOMES JARDIM,SANTANA,PORTO ALEGRE,RS,36.0,0,1,1,432515,0.0,0,2023-08-05,-,-30.048605,-51.2056502,,,,,
LOJA,ALUGAR,14360,1400,RUA,GENERAL PEDRO BITTENCOURT,PASSO DA AREIA,PORTO ALEGRE,RS,35.0,0,0,1,424225,0.0,0,2023-08-05,-,-30.0196133,-51.1640681,,,,,
LOJA,ALUGAR,35210,3000,AVENIDA,ANDARAI,PASSO DA AREIA,PORTO ALEGRE,RS,154.0,0,0,1,428767,0.0,0,2023-08-05,-,-29.9284627,-51.0643059,,,,,
PREDIO,ALUGAR,91000,7800,AVENIDA,ICARAI,CRISTAL,PORTO ALEGRE,RS,680.0,0,0,1,422915,0.0,0,2023-08-05,-,-30.0946738,-51.2445793,,,,,
LOTE/TERRENO,ALUGAR,21700,1500,RUA,CORONEL FEIJO,SAO JOAO,PORTO ALEGRE,RS,298.0,0,0,0,423640,0.0,0,2023-08-05,-,-30.0182228,-51.1816413,,,,,
SALA/CONJUNTO COMERCIAL,ALUGAR,58600,3960,RUA,CONDE DE PORTO ALEGRE,FLORESTA,PORTO ALEGRE,RS,105.0,0,2,1,422515,0.0,0,2023-08-05,-,-30.0146885,-51.2053142,,,,,
SALA/CONJUNTO COMERCIAL,ALUGAR,9050,600,RUA,VIGARIO JOSE INACIO,CENTRO HISTORICO,PORTO ALEGRE,RS,49.0,0,0,1,431175,0.0,0,2023-08-05,-,-29.5676459,-50.7909134,,,,,
SALA/CONJUNTO COMERCIAL,ALUGAR,12770,1000,RUA,DOS ANDRADAS,CENTRO HISTORICO,PORTO ALEGRE,RS,30.0,0,0,1,431511,0.0,0,2023-08-05,-,-30.0296388,-51.2232103,,,,,
SALA/CONJUNTO COMERCIAL,ALUGAR,17060,1000,RUA,VIGARIO JOSE INACIO,CENTRO HISTORICO,PORTO ALEGRE,RS,115.0,0,0,1,431518,0.0,0,2023-08-05,-,-29.5676459,-50.7909134,,,,,
SALA/CONJUNTO COMERCIAL,ALUGAR,29100,2000,AVENIDA,ASSIS BRASIL,CRISTO REDENTOR,PORTO ALEGRE,RS,47.0,0,0,1,430132,0.0,0,2023-08-05,-,-29.9799682,-51.1144159,,,,,
SALA/CONJUNTO COMERCIAL,ALUGAR,23300,1800,AVENIDA,CARLOS GOMES,AUXILIADORA,PORTO ALEGRE,RS,67.0,0,0,1,419778,0.0,0,2023-08-05,-,-30.0373718,-51.1744218,,,,,
SALA/CONJUNTO COMERCIAL,ALUGAR,32370,2400,AVENIDA,DIARIO DE NOTICIAS,CRISTAL,PORTO ALEGRE,RS,41.0,0,1,1,420981,0.0,0,2023-08-05,-,-30.0875211,-51.2479632,,,,,
SALA/CONJUNTO COMERCIAL,ALUGAR,34730,2500,RUA,CONDE DE PORTO ALEGRE,FLORESTA,PORTO ALEGRE,RS,51.0,0,1,1,421889,0.0,0,2023-08-05,-,-30.0146885,-51.2053142,,,,,
SALA/CONJUNTO COMERCIAL,ALUGAR,25010,2500,RUA,PROFESSOR CRISTIANO FISCHER,JARDIM DO SALSO,PORTO ALEGRE,RS,70.0,0,0,1,421948,0.0,0,2023-08-05,-,-30.0554208,-51.1691642,,,,,
SALA/CONJUNTO COMERCIAL,ALUGAR,34080,2900,RUA,DEZESSETE DE JUNHO,MENINO DEUS,PORTO ALEGRE,RS,83.0,0,0,1,422239,0.0,0,2023-08-05,-,-29.6480108,-50.7784124,,,,,
SALA/CONJUNTO COMERCIAL,ALUGAR,23000,1500,AVENIDA,PLINIO BRASIL MILANO,BOA VISTA,PORTO ALEGRE,RS,11.0,0,1,1,422406,0.0,0,2023-08-05,-,-30.0127549,-51.1716265,,,,,
SALA/CONJUNTO COMERCIAL,ALUGAR,40170,3300,AVENIDA,PADRE CACIQUE,CRISTAL,PORTO ALEGRE,RS,31.0,0,1,1,416390,0.0,0,2023-08-05,-,-30.0771014,-51.2446466,,,,,
